;0;1;2
0;0.1;52.32636778609859;52.28639975092656
1;1.0;51.5868421411178;51.64645924990365
2;10.0;52.28146167699498;51.940649627908314
3;100.0;52.16196383593517;51.88828798455179
4;1000.0;52.003990315322355;52.2792391852845
5;3000.0;52.4799832750952;52.41358446237207
