[I 2024-05-27 17:40:48,717] A new study created in memory with name: no-name-f1ed3c11-01bd-4200-abc5-aaae8f6f3d22
[I 2024-05-28 01:53:11,417] Trial 14 finished with value: 4.058317051947209 and parameters: {'lr': 0.07444517386055982, 'hs': 6, 'en': 359, 'dropout': 0.005801253546420604}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 01:58:51,860] Trial 15 finished with value: 70.51048678531872 and parameters: {'lr': 0.08016026166660278, 'hs': 6, 'en': 339, 'dropout': 0.008328252404893738}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 02:06:49,749] Trial 16 finished with value: 48.419957709925235 and parameters: {'lr': 0.02088688743481283, 'hs': 6, 'en': 486, 'dropout': 0.005476084657978265}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 02:09:48,055] Trial 17 finished with value: 70.53792846032854 and parameters: {'lr': 0.07694145294513247, 'hs': 4, 'en': 173, 'dropout': 0.006367205420775058}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 02:15:19,637] Trial 18 finished with value: 31.125417930663875 and parameters: {'lr': 0.006644237156354343, 'hs': 5, 'en': 331, 'dropout': 0.008314870392821295}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 02:22:03,440] Trial 19 finished with value: 26.440610132402668 and parameters: {'lr': 0.09657412899906481, 'hs': 8, 'en': 404, 'dropout': 0.00997286493655852}. Best is trial 14 with value: 4.058317051947209.
[I 2024-05-28 02:25:00,403] A new study created in memory with name: no-name-91d31bb8-0b48-4c8c-9e34-c2c8c1a9ad35
[I 2024-05-28 02:31:37,416] Trial 0 finished with value: 44.418579122877276 and parameters: {'lr': 0.07424869173004771, 'hs': 5, 'en': 391, 'dropout': 0.00760192949605709}. Best is trial 0 with value: 44.418579122877276.
[I 2024-05-28 02:38:57,660] Trial 1 finished with value: 62.68544913691489 and parameters: {'lr': 0.07414489379324371, 'hs': 2, 'en': 428, 'dropout': 0.0026663447594331277}. Best is trial 0 with value: 44.418579122877276.
[I 2024-05-28 02:46:27,672] Trial 2 finished with value: 43.01433901127694 and parameters: {'lr': 0.07996493302395084, 'hs': 7, 'en': 440, 'dropout': 0.00838731044013617}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 02:48:47,552] Trial 3 finished with value: 62.245904764944974 and parameters: {'lr': 0.03742515684003814, 'hs': 5, 'en': 129, 'dropout': 0.007856495886681695}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 02:50:23,996] Trial 4 finished with value: 45.33524108466164 and parameters: {'lr': 0.01320005849857283, 'hs': 4, 'en': 86, 'dropout': 0.0036641709689993677}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 02:52:49,052] Trial 5 finished with value: 62.920467701995136 and parameters: {'lr': 0.06903168706869274, 'hs': 2, 'en': 134, 'dropout': 0.007268074787031641}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 02:55:20,858] Trial 6 finished with value: 62.78793861009109 and parameters: {'lr': 0.0981123885991187, 'hs': 6, 'en': 141, 'dropout': 0.006774346968514933}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 03:01:34,248] Trial 7 finished with value: 168.2903637922744 and parameters: {'lr': 0.022508955652629246, 'hs': 6, 'en': 363, 'dropout': 0.0009270202039021782}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 03:05:13,276] Trial 8 finished with value: 61.78331785519496 and parameters: {'lr': 0.08096957050165086, 'hs': 8, 'en': 210, 'dropout': 0.009388544244840681}. Best is trial 2 with value: 43.01433901127694.
[I 2024-05-28 03:06:49,002] Trial 9 finished with value: 42.92649352933382 and parameters: {'lr': 0.04395068718421094, 'hs': 6, 'en': 83, 'dropout': 0.0009987036730940053}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:07:12,033] Trial 10 finished with value: 62.56599872228455 and parameters: {'lr': 0.046988719538509874, 'hs': 8, 'en': 11, 'dropout': 0.0012745463795080716}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:15:41,229] Trial 11 finished with value: 46.41344663808865 and parameters: {'lr': 0.056871085694500605, 'hs': 7, 'en': 497, 'dropout': 0.004701694787896545}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:20:32,857] Trial 12 finished with value: 62.35175627543782 and parameters: {'lr': 0.03523042593120519, 'hs': 7, 'en': 280, 'dropout': 0.00953440405854842}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:25:23,688] Trial 13 finished with value: 187.1103172637028 and parameters: {'lr': 0.09522282413260238, 'hs': 4, 'en': 278, 'dropout': 4.017705272027321e-05}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:25:47,301] Trial 14 finished with value: 62.301899688962614 and parameters: {'lr': 0.057619046538215195, 'hs': 7, 'en': 12, 'dropout': 0.005589255475684978}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:29:45,484] Trial 15 finished with value: 62.44898792215696 and parameters: {'lr': 0.000731209445132816, 'hs': 6, 'en': 228, 'dropout': 0.00262252398821198}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:35:34,302] Trial 16 finished with value: 62.713144178896094 and parameters: {'lr': 0.08499197801943836, 'hs': 4, 'en': 335, 'dropout': 0.0056792758304076915}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:43:45,866] Trial 17 finished with value: 62.72721716009511 and parameters: {'lr': 0.06148702517759681, 'hs': 8, 'en': 481, 'dropout': 0.008494503576174107}. Best is trial 9 with value: 42.92649352933382.
[I 2024-05-28 03:49:09,480] Trial 18 finished with value: 4.133672890485985 and parameters: {'lr': 0.04251130663627128, 'hs': 5, 'en': 315, 'dropout': 0.0042529768901913645}. Best is trial 18 with value: 4.133672890485985.
[I 2024-05-28 03:54:40,765] Trial 19 finished with value: 62.64806100478565 and parameters: {'lr': 0.04010788565846459, 'hs': 3, 'en': 322, 'dropout': 0.003877834415754449}. Best is trial 18 with value: 4.133672890485985.
[I 2024-05-28 03:57:20,967] A new study created in memory with name: no-name-92feea88-3b12-4707-abbd-c980b084ea73
TKAN Reynolds y_6 57.18140382739468 6.679413725729702 -6.5 26.1
[I 2024-05-28 04:06:17,241] Trial 0 finished with value: 93.13509505314362 and parameters: {'lr': 0.07432044644226674, 'hs': 8, 'en': 418, 'dropout': 0.009801435915810315}. Best is trial 0 with value: 93.13509505314362.
[I 2024-05-28 04:11:04,865] Trial 1 finished with value: 127.35681890344222 and parameters: {'lr': 0.0834526087543204, 'hs': 4, 'en': 219, 'dropout': 0.005469494093595233}. Best is trial 0 with value: 93.13509505314362.
[I 2024-05-28 04:16:23,254] Trial 2 finished with value: 85.90632972369087 and parameters: {'lr': 0.00869650769695973, 'hs': 7, 'en': 244, 'dropout': 0.009991151173984737}. Best is trial 2 with value: 85.90632972369087.
[I 2024-05-28 04:24:50,060] Trial 3 finished with value: 16.07527081682416 and parameters: {'lr': 0.0018283817022127313, 'hs': 6, 'en': 393, 'dropout': 0.00549988209047443}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:26:36,338] Trial 4 finished with value: 126.75125922139546 and parameters: {'lr': 0.08564230007758443, 'hs': 2, 'en': 73, 'dropout': 0.000302251947766839}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:32:26,514] Trial 5 finished with value: 89.02455599042132 and parameters: {'lr': 0.05495321679659739, 'hs': 8, 'en': 269, 'dropout': 0.001822644766395701}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:38:40,554] Trial 6 finished with value: 139.38004003683892 and parameters: {'lr': 0.00012696183527545019, 'hs': 7, 'en': 289, 'dropout': 0.002515800980173962}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:40:08,569] Trial 7 finished with value: 126.90597452932161 and parameters: {'lr': 0.09805964935799115, 'hs': 2, 'en': 59, 'dropout': 0.0027373828807830086}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:45:45,423] Trial 8 finished with value: 216.37309286204425 and parameters: {'lr': 0.08834273126582308, 'hs': 6, 'en': 260, 'dropout': 0.0009783811417577607}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 04:51:56,892] Trial 9 finished with value: 127.1313780970164 and parameters: {'lr': 0.07153817035432229, 'hs': 2, 'en': 285, 'dropout': 0.0007843561566882667}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:02:32,843] Trial 10 finished with value: 126.70603491410309 and parameters: {'lr': 0.024832142693915878, 'hs': 4, 'en': 494, 'dropout': 0.006358414120812039}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:10:46,865] Trial 11 finished with value: 125.56704817579497 and parameters: {'lr': 0.0007542897767157323, 'hs': 6, 'en': 386, 'dropout': 0.00977212220322071}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:14:16,551] Trial 12 finished with value: 92.35870347077287 and parameters: {'lr': 0.022162485376631808, 'hs': 5, 'en': 157, 'dropout': 0.008244344301700795}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:22:15,635] Trial 13 finished with value: 252.28726760435993 and parameters: {'lr': 0.023232773363878148, 'hs': 6, 'en': 373, 'dropout': 0.007038575667750327}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:29:43,918] Trial 14 finished with value: 81.49635394856841 and parameters: {'lr': 0.03930762767879306, 'hs': 7, 'en': 349, 'dropout': 0.004314058302616946}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:39:35,970] Trial 15 finished with value: 90.95443105105915 and parameters: {'lr': 0.043019406514221994, 'hs': 7, 'en': 464, 'dropout': 0.00398913596043434}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:46:58,135] Trial 16 finished with value: 81.60440119304853 and parameters: {'lr': 0.04336422035262013, 'hs': 5, 'en': 341, 'dropout': 0.004357127341581486}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 05:56:22,544] Trial 17 finished with value: 46.07982622531307 and parameters: {'lr': 0.05746035454370804, 'hs': 4, 'en': 438, 'dropout': 0.005594968962768863}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 06:05:36,126] Trial 18 finished with value: 125.32711187367677 and parameters: {'lr': 0.060079829112200445, 'hs': 4, 'en': 431, 'dropout': 0.007884996585102041}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 06:16:10,270] Trial 19 finished with value: 126.44530903823302 and parameters: {'lr': 0.06156333448606425, 'hs': 3, 'en': 496, 'dropout': 0.005737323936643573}. Best is trial 3 with value: 16.07527081682416.
[I 2024-05-28 06:18:45,169] A new study created in memory with name: no-name-3a27f695-66c5-43a6-925c-6a47ff1034da
TKAN Reynolds y_2 7.079455867667233 1.6481560674093538 -9.7 41.0
[I 2024-05-28 06:31:02,982] Trial 0 finished with value: 179.7792127207631 and parameters: {'lr': 0.08958496642813218, 'hs': 7, 'en': 198, 'dropout': 0.0067732650608787765}. Best is trial 0 with value: 179.7792127207631.
[I 2024-05-28 06:49:33,023] Trial 1 finished with value: 7.001210217817939 and parameters: {'lr': 0.03621729762308262, 'hs': 5, 'en': 299, 'dropout': 0.0027099218541035666}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 07:17:39,397] Trial 2 finished with value: 173.06793978810035 and parameters: {'lr': 0.059149246422749525, 'hs': 5, 'en': 461, 'dropout': 0.004559797810424396}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 07:30:10,839] Trial 3 finished with value: 18.84630568758764 and parameters: {'lr': 0.04687612526102989, 'hs': 4, 'en': 204, 'dropout': 0.0025756703532568274}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 07:54:18,225] Trial 4 finished with value: 13.609447192357658 and parameters: {'lr': 0.007510041316283347, 'hs': 6, 'en': 394, 'dropout': 0.005526699722315717}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 08:20:31,786] Trial 5 finished with value: 7.507994458621308 and parameters: {'lr': 0.016910321321208045, 'hs': 7, 'en': 431, 'dropout': 0.0032330983955999584}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 08:28:35,024] Trial 6 finished with value: 179.96268211412902 and parameters: {'lr': 0.08194054009111167, 'hs': 5, 'en': 130, 'dropout': 0.003948012879189094}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 08:35:44,296] Trial 7 finished with value: 18.885259271378157 and parameters: {'lr': 0.08378286186176905, 'hs': 2, 'en': 115, 'dropout': 0.0062631144584738545}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 09:05:49,696] Trial 8 finished with value: 166.97598157298498 and parameters: {'lr': 0.030332631859941537, 'hs': 3, 'en': 492, 'dropout': 0.00029306322700864716}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 09:16:22,530] Trial 9 finished with value: 13.190975684832503 and parameters: {'lr': 0.008879616056260567, 'hs': 3, 'en': 170, 'dropout': 0.002587502037434613}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 09:17:42,121] Trial 10 finished with value: 19.310640110273543 and parameters: {'lr': 0.0512750829449574, 'hs': 8, 'en': 19, 'dropout': 0.008382098064060643}. Best is trial 1 with value: 7.001210217817939.
[I 2024-05-28 09:38:09,001] Trial 11 finished with value: 0.6339692854234266 and parameters: {'lr': 0.02722285624394881, 'hs': 7, 'en': 332, 'dropout': 0.0013139015052958233}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 09:57:41,976] Trial 12 finished with value: 6.968635718698896 and parameters: {'lr': 0.029186949786583403, 'hs': 6, 'en': 320, 'dropout': 0.0005968928908777818}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 10:15:59,462] Trial 13 finished with value: 0.6821035990019632 and parameters: {'lr': 0.024536568097927, 'hs': 8, 'en': 299, 'dropout': 0.0003342084893175662}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 10:38:36,303] Trial 14 finished with value: 1.0578054147585434 and parameters: {'lr': 0.021671764608014323, 'hs': 8, 'en': 354, 'dropout': 0.0008753486720859413}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 10:56:58,209] Trial 15 finished with value: 8.210975921782785 and parameters: {'lr': 0.0005628870962965694, 'hs': 7, 'en': 269, 'dropout': 0.0013992988779081923}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 11:20:48,731] Trial 16 finished with value: 18.94043599586724 and parameters: {'lr': 0.06593438886904579, 'hs': 8, 'en': 367, 'dropout': 0.009675556819168278}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 11:36:56,455] Trial 17 finished with value: 13.440163108544718 and parameters: {'lr': 0.040583500151447544, 'hs': 6, 'en': 244, 'dropout': 0.0016209521154223942}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 11:56:42,681] Trial 18 finished with value: 2.0958514144734353 and parameters: {'lr': 0.017792023926569395, 'hs': 7, 'en': 320, 'dropout': 0.001765686100246647}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 12:22:26,953] Trial 19 finished with value: 333.4624112808505 and parameters: {'lr': 0.06835981589866871, 'hs': 8, 'en': 415, 'dropout': 0.0001690093199616053}. Best is trial 11 with value: 0.6339692854234266.
[I 2024-05-28 12:32:40,282] A new study created in memory with name: no-name-97c77638-e222-4310-882e-0657f1a14a49
TKAN UK y_8 0.6706931382492144 0.540692878731549 1.4 24.0
[I 2024-05-28 12:53:04,116] Trial 0 finished with value: 339.85030299745944 and parameters: {'lr': 0.03662270069097234, 'hs': 3, 'en': 332, 'dropout': 0.009497398257735202}. Best is trial 0 with value: 339.85030299745944.
[I 2024-05-28 13:11:06,106] Trial 1 finished with value: 2.5543267773046754 and parameters: {'lr': 0.0036541708680517646, 'hs': 8, 'en': 291, 'dropout': 0.0044456911608449}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 13:32:44,619] Trial 2 finished with value: 19.065444782862894 and parameters: {'lr': 0.07731859373722426, 'hs': 5, 'en': 350, 'dropout': 0.0078077690858098}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 13:50:37,007] Trial 3 finished with value: 3.870969542167242 and parameters: {'lr': 0.003402484496421402, 'hs': 5, 'en': 286, 'dropout': 0.00891286467852846}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 13:55:55,751] Trial 4 finished with value: 179.01675674757277 and parameters: {'lr': 0.09027341514399491, 'hs': 5, 'en': 84, 'dropout': 0.0051712775328276875}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 14:01:14,109] Trial 5 finished with value: 19.374798591176656 and parameters: {'lr': 0.043547222898760805, 'hs': 6, 'en': 83, 'dropout': 0.0032920811820197887}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 14:03:05,580] Trial 6 finished with value: 19.224841465867836 and parameters: {'lr': 0.05083723645400393, 'hs': 6, 'en': 27, 'dropout': 0.006846833583934273}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 14:14:00,441] Trial 7 finished with value: 14.437851109790463 and parameters: {'lr': 0.038177415456901106, 'hs': 5, 'en': 175, 'dropout': 0.00786395089064725}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 14:15:26,317] Trial 8 finished with value: 19.082207982992127 and parameters: {'lr': 0.05223433573414911, 'hs': 6, 'en': 20, 'dropout': 0.002336436648387975}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 14:29:43,184] Trial 9 finished with value: 19.020474132032053 and parameters: {'lr': 0.07256449690225089, 'hs': 3, 'en': 229, 'dropout': 0.003407484519271762}. Best is trial 1 with value: 2.5543267773046754.
[I 2024-05-28 15:00:11,309] Trial 10 finished with value: 0.609339714472953 and parameters: {'lr': 0.0016680729096096576, 'hs': 8, 'en': 490, 'dropout': 6.792111051763527e-05}. Best is trial 10 with value: 0.609339714472953.
[I 2024-05-28 15:30:41,478] Trial 11 finished with value: 1.081726255117368 and parameters: {'lr': 0.0006394460272695669, 'hs': 8, 'en': 491, 'dropout': 8.557907212350364e-05}. Best is trial 10 with value: 0.609339714472953.
[I 2024-05-28 15:59:36,632] Trial 12 finished with value: 0.8391307565383368 and parameters: {'lr': 0.01905789934963093, 'hs': 8, 'en': 494, 'dropout': 0.0007643914860510537}. Best is trial 10 with value: 0.609339714472953.
[I 2024-05-28 16:27:48,877] Trial 13 finished with value: 0.17501292195144139 and parameters: {'lr': 0.018379080773424268, 'hs': 8, 'en': 482, 'dropout': 2.043601461086805e-05}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 16:50:33,514] Trial 14 finished with value: 7.191032217962412 and parameters: {'lr': 0.01971038976694651, 'hs': 7, 'en': 391, 'dropout': 0.0017021152645474045}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 17:16:54,754] Trial 15 finished with value: 167.2148994392027 and parameters: {'lr': 0.021457382451543015, 'hs': 7, 'en': 429, 'dropout': 0.0014373984052679604}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 17:43:49,083] Trial 16 finished with value: 19.046294125700516 and parameters: {'lr': 0.015753790047655578, 'hs': 2, 'en': 432, 'dropout': 0.0002460891057600705}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 18:11:10,485] Trial 17 finished with value: 1.0904188907633374 and parameters: {'lr': 0.02720152899915009, 'hs': 7, 'en': 446, 'dropout': 0.0026476372401311402}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 18:33:05,063] Trial 18 finished with value: 173.03231292060434 and parameters: {'lr': 0.059492561878366115, 'hs': 8, 'en': 363, 'dropout': 0.005483393796631351}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 18:45:42,375] Trial 19 finished with value: 13.09651661588652 and parameters: {'lr': 0.009839683207854217, 'hs': 7, 'en': 205, 'dropout': 0.0013769286171141676}. Best is trial 13 with value: 0.17501292195144139.
[I 2024-05-28 19:00:26,029] A new study created in memory with name: no-name-633c6816-9d26-4d89-b6a6-18f07c293698
TKAN UK y_7 20.1650906057103 3.787631224745501 1.3 23.7
[I 2024-05-28 19:15:31,013] Trial 0 finished with value: 168.3300843989451 and parameters: {'lr': 0.015301445432738, 'hs': 8, 'en': 248, 'dropout': 0.0012568731353179094}. Best is trial 0 with value: 168.3300843989451.
[I 2024-05-28 19:42:56,139] Trial 1 finished with value: 8.322993798154586 and parameters: {'lr': 0.06815957080796053, 'hs': 7, 'en': 455, 'dropout': 0.005199022946105423}. Best is trial 1 with value: 8.322993798154586.
[I 2024-05-28 20:07:32,708] Trial 2 finished with value: 1.0930631430525823 and parameters: {'lr': 0.04008782782670433, 'hs': 5, 'en': 407, 'dropout': 0.0010716180242982451}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 20:24:45,157] Trial 3 finished with value: 3.1305094476545055 and parameters: {'lr': 0.0036299641740593917, 'hs': 4, 'en': 284, 'dropout': 0.0029484889890982625}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 20:49:44,896] Trial 4 finished with value: 2.542518526399269 and parameters: {'lr': 0.0015076784185039552, 'hs': 6, 'en': 414, 'dropout': 0.0019317695891060496}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 21:20:23,797] Trial 5 finished with value: 21.358793550151386 and parameters: {'lr': 0.04680512152314992, 'hs': 2, 'en': 500, 'dropout': 0.0034037707878478273}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 21:22:18,697] Trial 6 finished with value: 21.49904866288537 and parameters: {'lr': 0.01840253742567841, 'hs': 6, 'en': 29, 'dropout': 0.003079322839444322}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 21:39:19,662] Trial 7 finished with value: 180.5217457220896 and parameters: {'lr': 0.08222434983882293, 'hs': 3, 'en': 281, 'dropout': 0.003270943331914665}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 21:41:31,343] Trial 8 finished with value: 21.464395987962813 and parameters: {'lr': 0.03285790915635203, 'hs': 4, 'en': 33, 'dropout': 0.0052423422284919715}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 21:55:02,650] Trial 9 finished with value: 21.319435037052084 and parameters: {'lr': 0.02826208177555966, 'hs': 5, 'en': 222, 'dropout': 0.0008812656218674726}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 22:18:37,119] Trial 10 finished with value: 175.08978310113625 and parameters: {'lr': 0.05713014946361738, 'hs': 5, 'en': 389, 'dropout': 0.008471092328479179}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 22:41:25,644] Trial 11 finished with value: 8.171840547898858 and parameters: {'lr': 0.004218354391051941, 'hs': 6, 'en': 378, 'dropout': 0.0004520067241406146}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 23:04:39,006] Trial 12 finished with value: 339.9574428108798 and parameters: {'lr': 0.09441078410804579, 'hs': 6, 'en': 383, 'dropout': 0.007476336990046596}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 23:14:24,466] Trial 13 finished with value: 167.53569610063656 and parameters: {'lr': 0.04305211109486806, 'hs': 7, 'en': 159, 'dropout': 3.900677137735247e-05}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 23:34:53,873] Trial 14 finished with value: 1.8802750761205778 and parameters: {'lr': 0.06475294718201344, 'hs': 4, 'en': 338, 'dropout': 0.0019307543428349308}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-28 23:54:49,743] Trial 15 finished with value: 21.512491270968336 and parameters: {'lr': 0.06637337003260853, 'hs': 4, 'en': 328, 'dropout': 0.006472303291379552}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-29 00:14:49,873] Trial 16 finished with value: 174.5574122876833 and parameters: {'lr': 0.0760656960827778, 'hs': 3, 'en': 329, 'dropout': 0.0018925826669760576}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-29 00:25:38,882] Trial 17 finished with value: 181.46158874808114 and parameters: {'lr': 0.05562796010417846, 'hs': 2, 'en': 175, 'dropout': 0.00411693547283663}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-29 00:55:19,397] Trial 18 finished with value: 9.754181358071056 and parameters: {'lr': 0.037410679607149125, 'hs': 3, 'en': 492, 'dropout': 0.0024583051093807337}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-29 01:15:03,816] Trial 19 finished with value: 340.6212703144421 and parameters: {'lr': 0.09535616761244911, 'hs': 5, 'en': 324, 'dropout': 0.004432136635573809}. Best is trial 2 with value: 1.0930631430525823.
[I 2024-05-29 01:27:35,473] A new study created in memory with name: no-name-6e7f2325-6a8c-4b9a-b52d-6a2385d2d040
[I 2024-05-29 01:57:40,258] Trial 0 finished with value: 7.056907485051753 and parameters: {'lr': 0.03579640157982464, 'hs': 5, 'en': 499, 'dropout': 0.004061854772238282}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 02:13:27,372] Trial 1 finished with value: 16.15994330157476 and parameters: {'lr': 0.07880395863998613, 'hs': 5, 'en': 261, 'dropout': 0.006714291685044225}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 02:39:17,958] Trial 2 finished with value: 10.892055217514752 and parameters: {'lr': 0.02358753094237521, 'hs': 6, 'en': 426, 'dropout': 0.0034071657448908484}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 02:47:38,014] Trial 3 finished with value: 16.675358216398692 and parameters: {'lr': 0.06199236565357967, 'hs': 8, 'en': 135, 'dropout': 0.008394578625000239}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 03:04:55,789] Trial 4 finished with value: 177.81644035865727 and parameters: {'lr': 0.08456886786744607, 'hs': 6, 'en': 285, 'dropout': 0.004476953781152609}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 03:09:42,571] Trial 5 finished with value: 177.91708555994236 and parameters: {'lr': 0.01741913224388143, 'hs': 8, 'en': 77, 'dropout': 0.0020926563768119614}. Best is trial 0 with value: 7.056907485051753.
[I 2024-05-29 03:38:23,796] Trial 6 finished with value: 1.1935158247793471 and parameters: {'lr': 0.036674474515417894, 'hs': 6, 'en': 472, 'dropout': 0.0004876063240227508}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 03:58:18,275] Trial 7 finished with value: 172.19431809081277 and parameters: {'lr': 0.06938635367999106, 'hs': 6, 'en': 330, 'dropout': 0.00645299043375738}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 04:22:47,435] Trial 8 finished with value: 338.9405037572487 and parameters: {'lr': 0.08720067227782806, 'hs': 5, 'en': 406, 'dropout': 0.004423450150685371}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 04:35:09,794] Trial 9 finished with value: 16.20096976253162 and parameters: {'lr': 0.024149094660714496, 'hs': 4, 'en': 203, 'dropout': 0.006189714779731105}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 05:05:22,075] Trial 10 finished with value: 10.958537243972577 and parameters: {'lr': 0.001383760583005808, 'hs': 3, 'en': 500, 'dropout': 3.636582510429994e-05}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 05:35:42,926] Trial 11 finished with value: 171.99130446512345 and parameters: {'lr': 0.04429742889935877, 'hs': 2, 'en': 499, 'dropout': 0.0008185101083721912}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 05:58:51,362] Trial 12 finished with value: 16.023181471899864 and parameters: {'lr': 0.04481539113822425, 'hs': 7, 'en': 385, 'dropout': 0.0023907398663616086}. Best is trial 6 with value: 1.1935158247793471.
